date,basket_type,item_name,scraped_name,brand,store,price,unit_size,unit_value,unit_unit,grams_total,price_per_100g,price_per_unit,source_file
2021-12-01,UltraProcessed,Ice Cream,Great Value Vanilla Ice Cream,Great Value,Walmart,3.28,48 oz,48.0,oz,1360.7759999999998,0.2410389366067597,,raw_prices_202112.csv
2021-12-01,UltraProcessed,Instant Noodles,Maruchan Chicken Ramen Noodle Soup,Maruchan,Walmart,2.78,12 pack,12.0,count,,,0.2316666666666666,raw_prices_202112.csv
2021-12-01,UltraProcessed,Mac and Cheese,Kraft Macaroni and Cheese Dinner,Kraft,Walmart,4.3,5 pack,5.0,count,,,0.86,raw_prices_202112.csv
2021-12-01,UltraProcessed,Microwave Popcorn,Orville Redenbacher's Movie Theater Popcorn,Orville Redenbacher's,Walmart,4.04,6 pack,6.0,count,,,0.6733333333333333,raw_prices_202112.csv
2021-12-01,UltraProcessed,Processed Cheese Slice,Kraft Singles American Cheese Slices,Kraft,Walmart,4.48,16 slices,16.0,slices,,,,raw_prices_202112.csv
2021-12-01,UltraProcessed,Soda,Coca-Cola Original Soda,Coca-Cola,Walmart,2.23,2 L,2.0,l,2000.0,0.1114999999999999,,raw_prices_202112.csv
2021-12-01,UltraProcessed,Sugary Cereal,Kellogg's Froot Loops Cereal,Kellogg's,Walmart,4.22,19.4 oz,19.4,oz,549.9802999999999,0.7673002105711787,,raw_prices_202112.csv
2021-12-01,UltraProcessed,White Bread,Wonder Classic White Bread,Wonder,Walmart,2.47,20 oz,20.0,oz,566.99,0.4356337854283144,,raw_prices_202112.csv
2022-01-01,Healthy,Apples,Gala Apples Bag,Fresh,Walmart,4.3,3 lb bag,3.0,lb,1360.7759999999998,0.3159961668930081,,raw_prices_202201.csv
2022-01-01,Healthy,Bananas,Fresh Bananas,Fresh,Walmart,0.6,1 lb,1.0,lb,453.592,0.1322774652110266,,raw_prices_202201.csv
2022-01-01,Healthy,Broccoli,Fresh Broccoli Crowns,Fresh,Walmart,1.8,1 lb,1.0,lb,453.592,0.3968323956330799,,raw_prices_202201.csv
2022-01-01,Healthy,Brown Rice,Great Value Long Grain Brown Rice,Great Value,Walmart,1.88,2 lb,2.0,lb,907.184,0.207234695497275,,raw_prices_202201.csv
2022-01-01,Healthy,Carrots,Fresh Whole Carrots,Fresh,Walmart,1.25,2 lb bag,2.0,lb,907.184,0.1377890262614861,,raw_prices_202201.csv
2022-01-01,Healthy,Chickpeas (Dry),Great Value Garbanzo Beans,Great Value,Walmart,1.43,1 lb,1.0,lb,453.592,0.3152612920862802,,raw_prices_202201.csv
2022-01-01,Healthy,Greek Yogurt,Great Value Nonfat Plain Greek Yogurt,Great Value,Walmart,4.21,32 oz,32.0,oz,907.184,0.4640734404486851,,raw_prices_202201.csv
2022-01-01,Healthy,Lentils (Dry),Great Value Brown Lentils,Great Value,Walmart,1.38,1 lb,1.0,lb,453.592,0.3042381699853613,,raw_prices_202201.csv
2022-01-01,Healthy,Oats,Great Value Old Fashioned Oats,Great Value,Walmart,3.31,42 oz,42.0,oz,1190.679,0.2779926411736497,,raw_prices_202201.csv
2022-01-01,Healthy,Olive Oil,Great Value Extra Virgin Olive Oil,Great Value,Walmart,5.77,16.9 oz,16.9,oz,479.10655,1.2043250087063095,,raw_prices_202201.csv
2022-01-01,Healthy,Peanut Butter,Great Value Creamy Peanut Butter,Great Value,Walmart,1.64,16 oz,16.0,oz,453.592,0.3615584049101395,,raw_prices_202201.csv
2022-01-01,Healthy,Quinoa,Great Value Organic White Quinoa,Great Value,Walmart,4.81,12 oz,12.0,oz,340.194,1.4138991281445294,,raw_prices_202201.csv
2022-01-01,Healthy,Spinach,Fresh Spinach Bag,Fresh,Walmart,2.24,10 oz bag,10.0,oz,283.495,0.7901373921938659,,raw_prices_202201.csv
2022-01-01,Healthy,Tofu,Nasoya Extra Firm Tofu,Nasoya,Walmart,2.39,14 oz,14.0,oz,396.893,0.6021774130559119,,raw_prices_202201.csv
2022-01-01,Healthy,Whole Wheat,Great Value 100% Whole Wheat Bread,Great Value,Walmart,2.42,20 oz,20.0,oz,566.99,0.4268152877475793,,raw_prices_202201.csv
2022-01-01,Neutral,Bananas,Fresh Bananas,Fresh,Walmart,0.6,1 lb,1.0,lb,453.592,0.1322774652110266,,raw_prices_202201.csv
2022-01-01,Neutral,Butter,Great Value Salted Butter Sticks,Great Value,Walmart,3.94,16 oz,16.0,oz,453.592,0.8686220215524083,,raw_prices_202201.csv
2022-01-01,Neutral,Canned Beans,Bush's Best Black Beans,Bush's Best,Walmart,1.46,15.5 oz can,15.5,oz,439.41725,0.3322582351967293,,raw_prices_202201.csv
2022-01-01,Neutral,Canned Corn,Del Monte Whole Kernel Corn,Del Monte,Walmart,1.25,15.25 oz can,15.25,oz,432.329875,0.2891310714995118,,raw_prices_202201.csv
2022-01-01,Neutral,Eggs,Great Value Large White Eggs,Great Value,Walmart,2.2,12 count,12.0,count,,,0.1833333333333333,raw_prices_202201.csv
2022-01-01,Neutral,Flour,Great Value All Purpose Flour,Great Value,Walmart,2.17,5 lb,5.0,lb,2267.96,0.0956806998359759,,raw_prices_202201.csv
2022-01-01,Neutral,Milk,Great Value 2% Reduced Fat Milk,Great Value,Walmart,3.13,1 gal,1.0,gal,,,,raw_prices_202201.csv
2022-01-01,Neutral,Onions,Yellow Onions Bag,Fresh,Walmart,2.84,3 lb bag,3.0,lb,1360.7759999999998,0.2087044451107309,,raw_prices_202201.csv
2022-01-01,Neutral,Pasta,Barilla Spaghetti Pasta,Barilla,Walmart,1.47,16 oz,16.0,oz,453.592,0.3240797897670153,,raw_prices_202201.csv
2022-01-01,Neutral,Potatoes,Russet Potatoes Bag,Fresh,Walmart,4.85,5 lb bag,5.0,lb,2267.96,0.2138485687578264,,raw_prices_202201.csv
2022-01-01,Neutral,Snack Crackers,Ritz Original Crackers,Ritz,Walmart,3.65,13.7 oz,13.7,oz,388.38815,0.9397815046622818,,raw_prices_202201.csv
2022-01-01,Neutral,Sugar,Great Value Granulated Sugar,Great Value,Walmart,2.78,4 lb,4.0,lb,1814.368,0.1532213972027725,,raw_prices_202201.csv
2022-01-01,Neutral,Tomato Sauce,Great Value Traditional Pasta Sauce,Great Value,Walmart,1.15,24 oz,24.0,oz,680.3879999999999,0.1690212055474229,,raw_prices_202201.csv
2022-01-01,Neutral,Tortillas,Mission Flour Tortillas,Mission,Walmart,2.86,10 count,10.0,count,,,0.286,raw_prices_202201.csv
2022-01-01,Neutral,White Rice,Great Value Long Grain White Rice,Great Value,Walmart,1.98,2 lb,2.0,lb,907.184,0.2182578175981939,,raw_prices_202201.csv
2022-01-01,UltraProcessed,Candy,Skittles Original Candy Bag,Skittles,Walmart,2.07,9 oz,9.0,oz,255.1455,0.8113017866276301,,raw_prices_202201.csv
2022-01-01,UltraProcessed,Chicken Nuggets,Tyson Fully Cooked Chicken Nuggets,Tyson,Walmart,7.6,32 oz,32.0,oz,907.184,0.8377572796698355,,raw_prices_202201.csv
2022-01-01,UltraProcessed,Chips,Lay's Classic Potato Chips,Lay's,Walmart,3.49,8 oz,8.0,oz,226.796,1.5388278452882769,,raw_prices_202201.csv
2022-01-01,UltraProcessed,Chocolate Cookies,Oreo Original Chocolate Sandwich Cookies,Oreo,Walmart,4.29,14.3 oz,14.3,oz,405.39785,1.0582197216882132,,raw_prices_202201.csv
2022-01-01,UltraProcessed,Energy Drink,Monster Energy Original,Monster,Walmart,2.31,16 fl oz,16.0,fl oz,473.12,0.4882482245519107,,raw_prices_202201.csv
2022-01-01,UltraProcessed,Frozen Pizza,Great Value Pepperoni Frozen Pizza,Great Value,Walmart,3.85,12 in,12.0,in,,,,raw_prices_202201.csv
2022-01-01,UltraProcessed,Hot Dogs,Bar-S Classic Franks,Bar-S,Walmart,1.16,12 oz,12.0,oz,340.194,0.3409819103217576,,raw_prices_202201.csv
2022-01-01,UltraProcessed,Ice Cream,Great Value Vanilla Ice Cream,Great Value,Walmart,3.21,48 oz,48.0,oz,1360.7759999999998,0.2358948129596642,,raw_prices_202201.csv
2022-01-01,UltraProcessed,Instant Noodles,Maruchan Chicken Ramen Noodle Soup,Maruchan,Walmart,2.81,12 pack,12.0,count,,,0.2341666666666666,raw_prices_202201.csv
2022-01-01,UltraProcessed,Mac and Cheese,Kraft Macaroni and Cheese Dinner,Kraft,Walmart,4.48,5 pack,5.0,count,,,0.8960000000000001,raw_prices_202201.csv
2022-01-01,UltraProcessed,Microwave Popcorn,Orville Redenbacher's Movie Theater Popcorn,Orville Redenbacher's,Walmart,4.07,6 pack,6.0,count,,,0.6783333333333333,raw_prices_202201.csv
2022-01-01,UltraProcessed,Processed Cheese Slice,Kraft Singles American Cheese Slices,Kraft,Walmart,4.47,16 slices,16.0,slices,,,,raw_prices_202201.csv
2022-01-01,UltraProcessed,Soda,Coca-Cola Original Soda,Coca-Cola,Walmart,2.21,2 L,2.0,l,2000.0,0.1105,,raw_prices_202201.csv
2022-01-01,UltraProcessed,Sugary Cereal,Kellogg's Froot Loops Cereal,Kellogg's,Walmart,4.18,19.4 oz,19.4,oz,549.9802999999999,0.7600272227932527,,raw_prices_202201.csv
2022-01-01,UltraProcessed,White Bread,Wonder Classic White Bread,Wonder,Walmart,2.5,20 oz,20.0,oz,566.99,0.4409248840367555,,raw_prices_202201.csv
2022-02-01,Healthy,Apples,Gala Apples Bag,Fresh,Walmart,4.3,3 lb bag,3.0,lb,1360.7759999999998,0.3159961668930081,,raw_prices_202202.csv
2022-02-01,Healthy,Bananas,Fresh Bananas,Fresh,Walmart,0.61,1 lb,1.0,lb,453.592,0.1344820896312104,,raw_prices_202202.csv
2022-02-01,Healthy,Broccoli,Fresh Broccoli Crowns,Fresh,Walmart,1.8,1 lb,1.0,lb,453.592,0.3968323956330799,,raw_prices_202202.csv
2022-02-01,Healthy,Brown Rice,Great Value Long Grain Brown Rice,Great Value,Walmart,1.88,2 lb,2.0,lb,907.184,0.207234695497275,,raw_prices_202202.csv
2022-02-01,Healthy,Carrots,Fresh Whole Carrots,Fresh,Walmart,1.24,2 lb bag,2.0,lb,907.184,0.1366867140513942,,raw_prices_202202.csv
2022-02-01,Healthy,Chickpeas (Dry),Great Value Garbanzo Beans,Great Value,Walmart,1.4,1 lb,1.0,lb,453.592,0.3086474188257288,,raw_prices_202202.csv
2022-02-01,Healthy,Greek Yogurt,Great Value Nonfat Plain Greek Yogurt,Great Value,Walmart,4.19,32 oz,32.0,oz,907.184,0.4618688160285014,,raw_prices_202202.csv
2022-02-01,Healthy,Lentils (Dry),Great Value Brown Lentils,Great Value,Walmart,1.38,1 lb,1.0,lb,453.592,0.3042381699853613,,raw_prices_202202.csv
2022-02-01,Healthy,Oats,Great Value Old Fashioned Oats,Great Value,Walmart,3.27,42 oz,42.0,oz,1190.679,0.2746332134857506,,raw_prices_202202.csv
2022-02-01,Healthy,Olive Oil,Great Value Extra Virgin Olive Oil,Great Value,Walmart,5.77,16.9 oz,16.9,oz,479.10655,1.2043250087063095,,raw_prices_202202.csv
2022-02-01,Healthy,Peanut Butter,Great Value Creamy Peanut Butter,Great Value,Walmart,1.63,16 oz,16.0,oz,453.592,0.3593537804899557,,raw_prices_202202.csv
2022-02-01,Healthy,Quinoa,Great Value Organic White Quinoa,Great Value,Walmart,4.77,12 oz,12.0,oz,340.194,1.4021411312368826,,raw_prices_202202.csv
2022-02-01,Healthy,Spinach,Fresh Spinach Bag,Fresh,Walmart,2.2,10 oz bag,10.0,oz,283.495,0.7760277959046897,,raw_prices_202202.csv
2022-02-01,Healthy,Tofu,Nasoya Extra Firm Tofu,Nasoya,Walmart,2.39,14 oz,14.0,oz,396.893,0.6021774130559119,,raw_prices_202202.csv
2022-02-01,Healthy,Whole Wheat,Great Value 100% Whole Wheat Bread,Great Value,Walmart,2.43,20 oz,20.0,oz,566.99,0.4285789872837263,,raw_prices_202202.csv
2022-02-01,Neutral,Bananas,Fresh Bananas,Fresh,Walmart,0.6,1 lb,1.0,lb,453.592,0.1322774652110266,,raw_prices_202202.csv
2022-02-01,Neutral,Butter,Great Value Salted Butter Sticks,Great Value,Walmart,3.94,16 oz,16.0,oz,453.592,0.8686220215524083,,raw_prices_202202.csv
2022-02-01,Neutral,Canned Beans,Bush's Best Black Beans,Bush's Best,Walmart,1.44,15.5 oz can,15.5,oz,439.41725,0.3277067525228015,,raw_prices_202202.csv
2022-02-01,Neutral,Canned Corn,Del Monte Whole Kernel Corn,Del Monte,Walmart,1.23,15.25 oz can,15.25,oz,432.329875,0.2845049743555196,,raw_prices_202202.csv
2022-02-01,Neutral,Eggs,Great Value Large White Eggs,Great Value,Walmart,2.15,12 count,12.0,count,,,0.1791666666666666,raw_prices_202202.csv
2022-02-01,Neutral,Flour,Great Value All Purpose Flour,Great Value,Walmart,2.19,5 lb,5.0,lb,2267.96,0.0965625496040494,,raw_prices_202202.csv
2022-02-01,Neutral,Milk,Great Value 2% Reduced Fat Milk,Great Value,Walmart,3.12,1 gal,1.0,gal,,,,raw_prices_202202.csv
2022-02-01,Neutral,Onions,Yellow Onions Bag,Fresh,Walmart,2.87,3 lb bag,3.0,lb,1360.7759999999998,0.2109090695309147,,raw_prices_202202.csv
2022-02-01,Neutral,Pasta,Barilla Spaghetti Pasta,Barilla,Walmart,1.49,16 oz,16.0,oz,453.592,0.3284890386073829,,raw_prices_202202.csv
2022-02-01,Neutral,Potatoes,Russet Potatoes Bag,Fresh,Walmart,4.77,5 lb bag,5.0,lb,2267.96,0.2103211696855323,,raw_prices_202202.csv
2022-02-01,Neutral,Snack Crackers,Ritz Original Crackers,Ritz,Walmart,3.65,13.7 oz,13.7,oz,388.38815,0.9397815046622818,,raw_prices_202202.csv
2022-02-01,Neutral,Sugar,Great Value Granulated Sugar,Great Value,Walmart,2.82,4 lb,4.0,lb,1814.368,0.1554260216229563,,raw_prices_202202.csv
2022-02-01,Neutral,Tomato Sauce,Great Value Traditional Pasta Sauce,Great Value,Walmart,1.17,24 oz,24.0,oz,680.3879999999999,0.1719607047743346,,raw_prices_202202.csv
2022-02-01,Neutral,Tortillas,Mission Flour Tortillas,Mission,Walmart,2.87,10 count,10.0,count,,,0.287,raw_prices_202202.csv
2022-02-01,Neutral,White Rice,Great Value Long Grain White Rice,Great Value,Walmart,1.96,2 lb,2.0,lb,907.184,0.2160531931780102,,raw_prices_202202.csv
2022-02-01,UltraProcessed,Candy,Skittles Original Candy Bag,Skittles,Walmart,2.1,9 oz,9.0,oz,255.1455,0.8230597835352771,,raw_prices_202202.csv
2022-02-01,UltraProcessed,Chicken Nuggets,Tyson Fully Cooked Chicken Nuggets,Tyson,Walmart,7.53,32 oz,32.0,oz,907.184,0.8300410941991923,,raw_prices_202202.csv
2022-02-01,UltraProcessed,Chips,Lay's Classic Potato Chips,Lay's,Walmart,3.48,8 oz,8.0,oz,226.796,1.5344185964479091,,raw_prices_202202.csv
2022-02-01,UltraProcessed,Chocolate Cookies,Oreo Original Chocolate Sandwich Cookies,Oreo,Walmart,4.23,14.3 oz,14.3,oz,405.39785,1.0434194458604062,,raw_prices_202202.csv
2022-02-01,UltraProcessed,Energy Drink,Monster Energy Original,Monster,Walmart,2.3,16 fl oz,16.0,fl oz,473.12,0.4861345958741968,,raw_prices_202202.csv
2022-02-01,UltraProcessed,Frozen Pizza,Great Value Pepperoni Frozen Pizza,Great Value,Walmart,3.92,12 in,12.0,in,,,,raw_prices_202202.csv
2022-02-01,UltraProcessed,Hot Dogs,Bar-S Classic Franks,Bar-S,Walmart,1.17,12 oz,12.0,oz,340.194,0.3439214095486693,,raw_prices_202202.csv
2022-02-01,UltraProcessed,Ice Cream,Great Value Vanilla Ice Cream,Great Value,Walmart,3.23,48 oz,48.0,oz,1360.7759999999998,0.23736456257312,,raw_prices_202202.csv
2022-02-01,UltraProcessed,Instant Noodles,Maruchan Chicken Ramen Noodle Soup,Maruchan,Walmart,2.83,12 pack,12.0,count,,,0.2358333333333333,raw_prices_202202.csv
2022-02-01,UltraProcessed,Mac and Cheese,Kraft Macaroni and Cheese Dinner,Kraft,Walmart,4.37,5 pack,5.0,count,,,0.874,raw_prices_202202.csv
2022-02-01,UltraProcessed,Microwave Popcorn,Orville Redenbacher's Movie Theater Popcorn,Orville Redenbacher's,Walmart,4.06,6 pack,6.0,count,,,0.6766666666666666,raw_prices_202202.csv
2022-02-01,UltraProcessed,Processed Cheese Slice,Kraft Singles American Cheese Slices,Kraft,Walmart,4.54,16 slices,16.0,slices,,,,raw_prices_202202.csv
2022-02-01,UltraProcessed,Soda,Coca-Cola Original Soda,Coca-Cola,Walmart,2.21,2 L,2.0,l,2000.0,0.1105,,raw_prices_202202.csv
2022-02-01,UltraProcessed,Sugary Cereal,Kellogg's Froot Loops Cereal,Kellogg's,Walmart,4.14,19.4 oz,19.4,oz,549.9802999999999,0.7527542350153269,,raw_prices_202202.csv
2022-02-01,UltraProcessed,White Bread,Wonder Classic White Bread,Wonder,Walmart,2.45,20 oz,20.0,oz,566.99,0.4321063863560204,,raw_prices_202202.csv
2022-03-01,Healthy,Apples,Gala Apples Bag,Fresh,Walmart,4.39,3 lb bag,3.0,lb,1360.7759999999998,0.3226100401535595,,raw_prices_202203.csv
2022-03-01,Healthy,Bananas,Fresh Bananas,Fresh,Walmart,0.6,1 lb,1.0,lb,453.592,0.1322774652110266,,raw_prices_202203.csv
2022-03-01,Healthy,Broccoli,Fresh Broccoli Crowns,Fresh,Walmart,1.81,1 lb,1.0,lb,453.592,0.3990370200532637,,raw_prices_202203.csv
2022-03-01,Healthy,Brown Rice,Great Value Long Grain Brown Rice,Great Value,Walmart,1.87,2 lb,2.0,lb,907.184,0.2061323832871832,,raw_prices_202203.csv
2022-03-01,Healthy,Carrots,Fresh Whole Carrots,Fresh,Walmart,1.26,2 lb bag,2.0,lb,907.184,0.138891338471578,,raw_prices_202203.csv
2022-03-01,Healthy,Chickpeas (Dry),Great Value Garbanzo Beans,Great Value,Walmart,1.39,1 lb,1.0,lb,453.592,0.306442794405545,,raw_prices_202203.csv
2022-03-01,Healthy,Greek Yogurt,Great Value Nonfat Plain Greek Yogurt,Great Value,Walmart,4.2,32 oz,32.0,oz,907.184,0.4629711282385933,,raw_prices_202203.csv
2022-03-01,Healthy,Lentils (Dry),Great Value Brown Lentils,Great Value,Walmart,1.37,1 lb,1.0,lb,453.592,0.3020335455651775,,raw_prices_202203.csv
2022-03-01,Healthy,Oats,Great Value Old Fashioned Oats,Great Value,Walmart,3.31,42 oz,42.0,oz,1190.679,0.2779926411736497,,raw_prices_202203.csv
2022-03-01,Healthy,Olive Oil,Great Value Extra Virgin Olive Oil,Great Value,Walmart,5.73,16.9 oz,16.9,oz,479.10655,1.1959761351624183,,raw_prices_202203.csv
2022-03-01,Healthy,Peanut Butter,Great Value Creamy Peanut Butter,Great Value,Walmart,1.63,16 oz,16.0,oz,453.592,0.3593537804899557,,raw_prices_202203.csv
2022-03-01,Healthy,Quinoa,Great Value Organic White Quinoa,Great Value,Walmart,4.81,12 oz,12.0,oz,340.194,1.4138991281445294,,raw_prices_202203.csv
2022-03-01,Healthy,Spinach,Fresh Spinach Bag,Fresh,Walmart,2.23,10 oz bag,10.0,oz,283.495,0.7866099931215718,,raw_prices_202203.csv
2022-03-01,Healthy,Tofu,Nasoya Extra Firm Tofu,Nasoya,Walmart,2.4,14 oz,14.0,oz,396.893,0.6046969838218361,,raw_prices_202203.csv
2022-03-01,Healthy,Whole Wheat,Great Value 100% Whole Wheat Bread,Great Value,Walmart,2.49,20 oz,20.0,oz,566.99,0.4391611845006085,,raw_prices_202203.csv
2022-03-01,Neutral,Bananas,Fresh Bananas,Fresh,Walmart,0.61,1 lb,1.0,lb,453.592,0.1344820896312104,,raw_prices_202203.csv
2022-03-01,Neutral,Butter,Great Value Salted Butter Sticks,Great Value,Walmart,3.91,16 oz,16.0,oz,453.592,0.8620081482918571,,raw_prices_202203.csv
2022-03-01,Neutral,Canned Beans,Bush's Best Black Beans,Bush's Best,Walmart,1.44,15.5 oz can,15.5,oz,439.41725,0.3277067525228015,,raw_prices_202203.csv
2022-03-01,Neutral,Canned Corn,Del Monte Whole Kernel Corn,Del Monte,Walmart,1.24,15.25 oz can,15.25,oz,432.329875,0.2868180229275157,,raw_prices_202203.csv
2022-03-01,Neutral,Eggs,Great Value Large White Eggs,Great Value,Walmart,2.15,12 count,12.0,count,,,0.1791666666666666,raw_prices_202203.csv
2022-03-01,Neutral,Flour,Great Value All Purpose Flour,Great Value,Walmart,2.17,5 lb,5.0,lb,2267.96,0.0956806998359759,,raw_prices_202203.csv
2022-03-01,Neutral,Milk,Great Value 2% Reduced Fat Milk,Great Value,Walmart,3.05,1 gal,1.0,gal,,,,raw_prices_202203.csv
2022-03-01,Neutral,Onions,Yellow Onions Bag,Fresh,Walmart,2.86,3 lb bag,3.0,lb,1360.7759999999998,0.2101741947241868,,raw_prices_202203.csv
2022-03-01,Neutral,Pasta,Barilla Spaghetti Pasta,Barilla,Walmart,1.49,16 oz,16.0,oz,453.592,0.3284890386073829,,raw_prices_202203.csv
2022-03-01,Neutral,Potatoes,Russet Potatoes Bag,Fresh,Walmart,4.86,5 lb bag,5.0,lb,2267.96,0.2142894936418631,,raw_prices_202203.csv
2022-03-01,Neutral,Snack Crackers,Ritz Original Crackers,Ritz,Walmart,3.59,13.7 oz,13.7,oz,388.38815,0.9243330415719432,,raw_prices_202203.csv
2022-03-01,Neutral,Sugar,Great Value Granulated Sugar,Great Value,Walmart,2.77,4 lb,4.0,lb,1814.368,0.1526702410977266,,raw_prices_202203.csv
2022-03-01,Neutral,Tomato Sauce,Great Value Traditional Pasta Sauce,Great Value,Walmart,1.19,24 oz,24.0,oz,680.3879999999999,0.1749002040012463,,raw_prices_202203.csv
2022-03-01,Neutral,Tortillas,Mission Flour Tortillas,Mission,Walmart,2.85,10 count,10.0,count,,,0.285,raw_prices_202203.csv
2022-03-01,Neutral,White Rice,Great Value Long Grain White Rice,Great Value,Walmart,1.96,2 lb,2.0,lb,907.184,0.2160531931780102,,raw_prices_202203.csv
2022-03-01,UltraProcessed,Candy,Skittles Original Candy Bag,Skittles,Walmart,2.08,9 oz,9.0,oz,255.1455,0.8152211189301791,,raw_prices_202203.csv
2022-03-01,UltraProcessed,Chicken Nuggets,Tyson Fully Cooked Chicken Nuggets,Tyson,Walmart,7.38,32 oz,32.0,oz,907.184,0.813506411047814,,raw_prices_202203.csv
2022-03-01,UltraProcessed,Chips,Lay's Classic Potato Chips,Lay's,Walmart,3.5,8 oz,8.0,oz,226.796,1.5432370941286444,,raw_prices_202203.csv
2022-03-01,UltraProcessed,Chocolate Cookies,Oreo Original Chocolate Sandwich Cookies,Oreo,Walmart,4.25,14.3 oz,14.3,oz,405.39785,1.0483528711363417,,raw_prices_202203.csv
2022-03-01,UltraProcessed,Energy Drink,Monster Energy Original,Monster,Walmart,2.36,16 fl oz,16.0,fl oz,473.12,0.4988163679404802,,raw_prices_202203.csv
2022-03-01,UltraProcessed,Frozen Pizza,Great Value Pepperoni Frozen Pizza,Great Value,Walmart,3.75,12 in,12.0,in,,,,raw_prices_202203.csv
2022-03-01,UltraProcessed,Hot Dogs,Bar-S Classic Franks,Bar-S,Walmart,1.15,12 oz,12.0,oz,340.194,0.3380424110948459,,raw_prices_202203.csv
2022-03-01,UltraProcessed,Ice Cream,Great Value Vanilla Ice Cream,Great Value,Walmart,3.21,48 oz,48.0,oz,1360.7759999999998,0.2358948129596642,,raw_prices_202203.csv
2022-03-01,UltraProcessed,Instant Noodles,Maruchan Chicken Ramen Noodle Soup,Maruchan,Walmart,2.79,12 pack,12.0,count,,,0.2325,raw_prices_202203.csv
2022-03-01,UltraProcessed,Mac and Cheese,Kraft Macaroni and Cheese Dinner,Kraft,Walmart,4.34,5 pack,5.0,count,,,0.868,raw_prices_202203.csv
2022-03-01,UltraProcessed,Microwave Popcorn,Orville Redenbacher's Movie Theater Popcorn,Orville Redenbacher's,Walmart,3.96,6 pack,6.0,count,,,0.66,raw_prices_202203.csv
2022-03-01,UltraProcessed,Processed Cheese Slice,Kraft Singles American Cheese Slices,Kraft,Walmart,4.51,16 slices,16.0,slices,,,,raw_prices_202203.csv
2022-03-01,UltraProcessed,Soda,Coca-Cola Original Soda,Coca-Cola,Walmart,2.23,2 L,2.0,l,2000.0,0.1114999999999999,,raw_prices_202203.csv
2022-03-01,UltraProcessed,Sugary Cereal,Kellogg's Froot Loops Cereal,Kellogg's,Walmart,4.27,19.4 oz,19.4,oz,549.9802999999999,0.7763914452935861,,raw_prices_202203.csv
2022-03-01,UltraProcessed,White Bread,Wonder Classic White Bread,Wonder,Walmart,2.52,20 oz,20.0,oz,566.99,0.4444522831090495,,raw_prices_202203.csv
2022-04-01,Healthy,Apples,Gala Apples Bag,Fresh,Walmart,4.38,3 lb bag,3.0,lb,1360.7759999999998,0.3218751653468316,,raw_prices_202204.csv
2022-04-01,Healthy,Bananas,Fresh Bananas,Fresh,Walmart,0.59,1 lb,1.0,lb,453.592,0.1300728407908429,,raw_prices_202204.csv
2022-04-01,Healthy,Broccoli,Fresh Broccoli Crowns,Fresh,Walmart,1.8,1 lb,1.0,lb,453.592,0.3968323956330799,,raw_prices_202204.csv
2022-04-01,Healthy,Brown Rice,Great Value Long Grain Brown Rice,Great Value,Walmart,1.85,2 lb,2.0,lb,907.184,0.2039277588669994,,raw_prices_202204.csv
2022-04-01,Healthy,Carrots,Fresh Whole Carrots,Fresh,Walmart,1.26,2 lb bag,2.0,lb,907.184,0.138891338471578,,raw_prices_202204.csv
2022-04-01,Healthy,Chickpeas (Dry),Great Value Garbanzo Beans,Great Value,Walmart,1.4,1 lb,1.0,lb,453.592,0.3086474188257288,,raw_prices_202204.csv
