date,basket_type,item_name,item_cost_in_basket,prev_item_cost,cost_change_abs,cost_change_pct
2020-04-01,Neutral,Canned Beans,1.47,1.46,0.010000000000000009,0.6849315068493157
2020-04-01,Neutral,Canned Corn,1.25,1.24,0.010000000000000009,0.8064516129032264
2020-04-01,Neutral,Tomato Sauce,1.16,1.16,0.0,0.0
2020-04-01,Neutral,Flour,10.9,10.9,0.0,0.0
2020-04-01,Neutral,Snack Crackers,3.54,3.56,-0.020000000000000018,-0.5617977528089892
2020-04-01,Neutral,Tortillas,2.84,2.87,-0.03000000000000025,-1.0452961672473953
2020-04-01,Neutral,Sugar,11.08,11.16,-0.08000000000000007,-0.7168458781362014
2020-04-01,Neutral,Potatoes,24.2,24.700000000000003,-0.5000000000000036,-2.0242914979757227
2020-05-01,Neutral,Potatoes,24.700000000000003,24.2,0.5000000000000036,2.0661157024793533
2020-05-01,Neutral,Sugar,11.2,11.08,0.11999999999999922,1.0830324909747222
2020-05-01,Neutral,Snack Crackers,3.56,3.54,0.020000000000000018,0.56497175141243
2020-05-01,Neutral,Tomato Sauce,1.16,1.16,0.0,0.0
2020-05-01,Neutral,Milk,3.11,3.11,0.0,0.0
2020-05-01,Neutral,Pasta,1.49,1.49,0.0,0.0
2020-05-01,Neutral,Canned Corn,1.25,1.25,0.0,0.0
2020-05-01,Neutral,Tortillas,2.83,2.84,-0.009999999999999787,-0.3521126760563305
2020-05-01,Neutral,Canned Beans,1.45,1.47,-0.020000000000000018,-1.360544217687076
2020-05-01,Neutral,Bananas,3.66,3.7199999999999998,-0.05999999999999961,-1.612903225806441
2020-05-01,Neutral,White Rice,3.88,3.96,-0.08000000000000007,-2.020202020202022
2020-05-01,Neutral,Onions,8.49,8.58,-0.08999999999999986,-1.0489510489510472
2020-05-01,Neutral,Flour,10.8,10.9,-0.09999999999999964,-0.9174311926605472
2020-05-01,Neutral,Butter,31.28,31.44,-0.16000000000000014,-0.5089058524173032
2020-05-01,Neutral,Eggs,25.799999999999997,26.160000000000004,-0.36000000000000654,-1.3761467889908503
2020-06-01,Neutral,Butter,31.84,31.28,0.5599999999999987,1.7902813299232694
2020-06-01,Neutral,Eggs,26.160000000000004,25.799999999999997,0.36000000000000654,1.395348837209328
2020-06-01,Neutral,Flour,10.95,10.8,0.14999999999999858,1.3888888888888755
2020-06-01,Neutral,Onions,8.55,8.49,0.0600000000000005,0.7067137809187337
2020-06-01,Neutral,Pasta,1.5,1.49,0.010000000000000009,0.671140939597316
2020-06-01,Neutral,Tortillas,2.84,2.83,0.009999999999999787,0.3533568904593564
2020-06-01,Neutral,Canned Beans,1.45,1.45,0.0,0.0
2020-06-01,Neutral,White Rice,3.88,3.88,0.0,0.0
2020-06-01,Neutral,Sugar,11.2,11.2,0.0,0.0
2020-06-01,Neutral,Milk,3.1,3.11,-0.009999999999999787,-0.32154340836012174
2020-06-01,Neutral,Tomato Sauce,1.15,1.16,-0.010000000000000009,-0.8620689655172422
2020-06-01,Neutral,Canned Corn,1.22,1.25,-0.030000000000000027,-2.400000000000002
2020-06-01,Neutral,Bananas,3.5999999999999996,3.66,-0.0600000000000005,-1.6393442622950956
2020-06-01,Neutral,Snack Crackers,3.49,3.56,-0.06999999999999984,-1.9662921348314562
2020-06-01,Neutral,Potatoes,24.25,24.700000000000003,-0.45000000000000284,-1.8218623481781488
2020-07-01,Neutral,Bananas,3.7199999999999998,3.5999999999999996,0.1200000000000001,3.3333333333333366
2020-07-01,Neutral,Snack Crackers,3.61,3.49,0.11999999999999966,3.43839541547277
2020-07-01,Neutral,White Rice,3.9,3.88,0.020000000000000018,0.5154639175257737
2020-07-01,Neutral,Tortillas,2.85,2.84,0.010000000000000231,0.35211267605634616
2020-07-01,Neutral,Canned Corn,1.23,1.22,0.010000000000000009,0.8196721311475417
2020-07-01,Neutral,Tomato Sauce,1.15,1.15,0.0,0.0
2020-07-01,Neutral,Canned Beans,1.45,1.45,0.0,0.0
2020-07-01,Neutral,Pasta,1.49,1.5,-0.010000000000000009,-0.6666666666666672
2020-07-01,Neutral,Potatoes,24.2,24.25,-0.05000000000000071,-0.20618556701031218
2020-07-01,Neutral,Milk,3.04,3.1,-0.06000000000000005,-1.9354838709677438
2020-07-01,Neutral,Sugar,11.12,11.2,-0.08000000000000007,-0.714285714285715
2020-07-01,Neutral,Onions,8.459999999999999,8.55,-0.09000000000000163,-1.0526315789473875
2020-07-01,Neutral,Flour,10.85,10.95,-0.09999999999999964,-0.9132420091324169
2020-07-01,Neutral,Eggs,26.04,26.160000000000004,-0.12000000000000455,-0.4587155963302925
2020-07-01,Neutral,Butter,31.68,31.84,-0.16000000000000014,-0.5025125628140708
2020-08-01,Neutral,Flour,11.0,10.85,0.15000000000000036,1.3824884792626762
2020-08-01,Neutral,Onions,8.55,8.459999999999999,0.09000000000000163,1.0638297872340619
2020-08-01,Neutral,Milk,3.07,3.04,0.029999999999999805,0.9868421052631514
2020-08-01,Neutral,Canned Corn,1.25,1.23,0.020000000000000018,1.6260162601626031
2020-08-01,Neutral,Tomato Sauce,1.16,1.15,0.010000000000000009,0.8695652173913052
2020-08-01,Neutral,Canned Beans,1.46,1.45,0.010000000000000009,0.6896551724137937
2020-08-01,Neutral,Eggs,26.04,26.04,0.0,0.0
2020-08-01,Neutral,Pasta,1.48,1.49,-0.010000000000000009,-0.671140939597316
2020-08-01,Neutral,Tortillas,2.83,2.85,-0.020000000000000018,-0.7017543859649129
2020-08-01,Neutral,White Rice,3.88,3.9,-0.020000000000000018,-0.5128205128205132
2020-08-01,Neutral,Sugar,11.08,11.12,-0.03999999999999915,-0.35971223021581966
2020-08-01,Neutral,Bananas,3.66,3.7199999999999998,-0.05999999999999961,-1.612903225806441
2020-08-01,Neutral,Snack Crackers,3.55,3.61,-0.06000000000000005,-1.6620498614958463
2020-08-01,Neutral,Potatoes,24.049999999999997,24.2,-0.15000000000000213,-0.6198347107438105
2020-08-01,Neutral,Butter,30.8,31.68,-0.879999999999999,-2.7777777777777746
2020-09-01,Neutral,Butter,31.2,30.8,0.3999999999999986,1.298701298701294
2020-09-01,Neutral,Potatoes,24.35,24.049999999999997,0.30000000000000426,1.2474012474012652
2020-09-01,Neutral,Eggs,26.160000000000004,26.04,0.12000000000000455,0.46082949308757515
2020-09-01,Neutral,Milk,3.12,3.07,0.050000000000000266,1.6286644951140152
2020-09-01,Neutral,White Rice,3.9,3.88,0.020000000000000018,0.5154639175257737
2020-09-01,Neutral,Pasta,1.5,1.48,0.020000000000000018,1.3513513513513526
2020-09-01,Neutral,Onions,8.55,8.55,0.0,0.0
2020-09-01,Neutral,Tortillas,2.83,2.83,0.0,0.0
2020-09-01,Neutral,Sugar,11.08,11.08,0.0,0.0
2020-09-01,Neutral,Bananas,3.66,3.66,0.0,0.0
2020-09-01,Neutral,Snack Crackers,3.54,3.55,-0.009999999999999787,-0.28169014084506444
2020-09-01,Neutral,Canned Corn,1.24,1.25,-0.010000000000000009,-0.8000000000000007
2020-09-01,Neutral,Tomato Sauce,1.14,1.16,-0.020000000000000018,-1.7241379310344844
2020-09-01,Neutral,Canned Beans,1.43,1.46,-0.030000000000000027,-2.054794520547947
2020-09-01,Neutral,Flour,10.85,11.0,-0.15000000000000036,-1.3636363636363669
2020-10-01,Neutral,Flour,11.100000000000001,10.85,0.2500000000000018,2.3041474654378042
2020-10-01,Neutral,Butter,31.28,31.2,0.08000000000000185,0.2564102564102623
2020-10-01,Neutral,Tortillas,2.9,2.83,0.06999999999999984,2.473498233215542
2020-10-01,Neutral,Onions,8.61,8.55,0.05999999999999872,0.7017543859648973
2020-10-01,Neutral,Canned Beans,1.46,1.43,0.030000000000000027,2.0979020979020997
2020-10-01,Neutral,Tomato Sauce,1.15,1.14,0.010000000000000009,0.8771929824561412
2020-10-01,Neutral,Canned Corn,1.25,1.24,0.010000000000000009,0.8064516129032264
2020-10-01,Neutral,Milk,3.13,3.12,0.009999999999999787,0.32051282051281366
2020-10-01,Neutral,Bananas,3.66,3.66,0.0,0.0
2020-10-01,Neutral,Pasta,1.48,1.5,-0.020000000000000018,-1.3333333333333344
2020-10-01,Neutral,Snack Crackers,3.52,3.54,-0.020000000000000018,-0.56497175141243
2020-10-01,Neutral,White Rice,3.86,3.9,-0.040000000000000036,-1.0256410256410264
2020-10-01,Neutral,Potatoes,24.3,24.35,-0.05000000000000071,-0.2053388090349105
2020-10-01,Neutral,Sugar,10.96,11.08,-0.11999999999999922,-1.0830324909747222
2020-10-01,Neutral,Eggs,26.04,26.160000000000004,-0.12000000000000455,-0.4587155963302925
2020-11-01,Neutral,Potatoes,24.6,24.3,0.3000000000000007,1.2345679012345707
2020-11-01,Neutral,Butter,31.52,31.28,0.23999999999999844,0.7672634271099694
2020-11-01,Neutral,Sugar,11.12,10.96,0.15999999999999837,1.4598540145985253
2020-11-01,Neutral,White Rice,3.9,3.86,0.040000000000000036,1.0362694300518145
2020-11-01,Neutral,Snack Crackers,3.55,3.52,0.029999999999999805,0.8522727272727216
2020-11-01,Neutral,Tomato Sauce,1.17,1.15,0.020000000000000018,1.7391304347826104
2020-11-01,Neutral,Canned Beans,1.48,1.46,0.020000000000000018,1.3698630136986314
2020-11-01,Neutral,Milk,3.15,3.13,0.020000000000000018,0.6389776357827481
2020-11-01,Neutral,Eggs,26.04,26.04,0.0,0.0
2020-11-01,Neutral,Pasta,1.48,1.48,0.0,0.0
2020-11-01,Neutral,Canned Corn,1.25,1.25,0.0,0.0
2020-11-01,Neutral,Bananas,3.66,3.66,0.0,0.0
2020-11-01,Neutral,Tortillas,2.85,2.9,-0.04999999999999982,-1.7241379310344769
2020-11-01,Neutral,Flour,11.05,11.100000000000001,-0.05000000000000071,-0.4504504504504568
2020-11-01,Neutral,Onions,8.55,8.61,-0.05999999999999872,-0.696864111498243
2020-12-01,Neutral,Butter,31.68,31.52,0.16000000000000014,0.5076142131979701
2020-12-01,Neutral,Onions,8.61,8.55,0.05999999999999872,0.7017543859648973
2020-12-01,Neutral,White Rice,3.92,3.9,0.020000000000000018,0.5128205128205132
2020-12-01,Neutral,Snack Crackers,3.56,3.55,0.010000000000000231,0.28169014084507693
2020-12-01,Neutral,Sugar,11.12,11.12,0.0,0.0
2020-12-01,Neutral,Pasta,1.48,1.48,0.0,0.0
2020-12-01,Neutral,Canned Corn,1.25,1.25,0.0,0.0
2020-12-01,Neutral,Tomato Sauce,1.15,1.17,-0.020000000000000018,-1.7094017094017109
2020-12-01,Neutral,Canned Beans,1.46,1.48,-0.020000000000000018,-1.3513513513513526
2020-12-01,Neutral,Tortillas,2.82,2.85,-0.03000000000000025,-1.052631578947377
2020-12-01,Neutral,Milk,3.1,3.15,-0.04999999999999982,-1.5873015873015817
2020-12-01,Neutral,Bananas,3.5999999999999996,3.66,-0.0600000000000005,-1.6393442622950956
2020-12-01,Neutral,Flour,10.85,11.05,-0.20000000000000107,-1.8099547511312313
2020-12-01,Neutral,Eggs,25.799999999999997,26.04,-0.240000000000002,-0.9216589861751229
2020-12-01,Neutral,Potatoes,24.2,24.6,-0.40000000000000213,-1.62601626016261
2021-01-01,Neutral,Eggs,25.92,25.799999999999997,0.12000000000000455,0.46511627906978514
2021-01-01,Neutral,Flour,10.95,10.85,0.09999999999999964,0.9216589861751119
2021-01-01,Neutral,Bananas,3.66,3.5999999999999996,0.0600000000000005,1.6666666666666805
2021-01-01,Neutral,Pasta,1.5,1.48,0.020000000000000018,1.3513513513513526
2021-01-01,Neutral,Milk,3.11,3.1,0.009999999999999787,0.32258064516128343
2021-01-01,Neutral,Tomato Sauce,1.15,1.15,0.0,0.0
2021-01-01,Neutral,Tortillas,2.82,2.82,0.0,0.0
2021-01-01,Neutral,Canned Beans,1.45,1.46,-0.010000000000000009,-0.6849315068493157
2021-01-01,Neutral,Canned Corn,1.23,1.25,-0.020000000000000018,-1.6000000000000014
2021-01-01,Neutral,Snack Crackers,3.53,3.56,-0.03000000000000025,-0.8426966292134901
2021-01-01,Neutral,White Rice,3.88,3.92,-0.040000000000000036,-1.020408163265307
2021-01-01,Neutral,Sugar,11.04,11.12,-0.08000000000000007,-0.7194244604316554
2021-01-01,Neutral,Onions,8.52,8.61,-0.08999999999999986,-1.045296167247385
2021-01-01,Neutral,Potatoes,24.049999999999997,24.2,-0.15000000000000213,-0.6198347107438105
2021-01-01,Neutral,Butter,31.36,31.68,-0.3200000000000003,-1.010101010101011
2021-02-01,Neutral,Onions,8.76,8.52,0.2400000000000002,2.8169014084507067
2021-02-01,Neutral,Sugar,11.24,11.04,0.20000000000000107,1.8115942028985605
2021-02-01,Neutral,Eggs,26.04,25.92,0.11999999999999744,0.46296296296295303
2021-02-01,Neutral,Snack Crackers,3.63,3.53,0.10000000000000009,2.8328611898017027
2021-02-01,Neutral,White Rice,3.94,3.88,0.06000000000000005,1.546391752577321
2021-02-01,Neutral,Milk,3.15,3.11,0.040000000000000036,1.2861736334405156
2021-02-01,Neutral,Tortillas,2.85,2.82,0.03000000000000025,1.0638297872340514
2021-02-01,Neutral,Canned Beans,1.48,1.45,0.030000000000000027,2.0689655172413812
2021-02-01,Neutral,Tomato Sauce,1.17,1.15,0.020000000000000018,1.7391304347826104
2021-02-01,Neutral,Canned Corn,1.25,1.23,0.020000000000000018,1.6260162601626031
2021-02-01,Neutral,Bananas,3.66,3.66,0.0,0.0
2021-02-01,Neutral,Pasta,1.49,1.5,-0.010000000000000009,-0.6666666666666672
2021-02-01,Neutral,Potatoes,24.0,24.049999999999997,-0.04999999999999716,-0.20790020790019612
2021-02-01,Neutral,Butter,31.12,31.36,-0.23999999999999844,-0.7653061224489747
2021-02-01,Neutral,Flour,10.700000000000001,10.95,-0.24999999999999822,-2.2831050228310343
2021-03-01,Neutral,Potatoes,24.35,24.0,0.3500000000000014,1.4583333333333393
2021-03-01,Neutral,Flour,10.95,10.700000000000001,0.24999999999999822,2.3364485981308243
2021-03-01,Neutral,Butter,31.2,31.12,0.0799999999999983,0.2570694087403544
2021-03-01,Neutral,Milk,3.17,3.15,0.020000000000000018,0.6349206349206356
2021-03-01,Neutral,Tomato Sauce,1.18,1.17,0.010000000000000009,0.8547008547008554
2021-03-01,Neutral,White Rice,3.94,3.94,0.0,0.0
2021-03-01,Neutral,Canned Corn,1.25,1.25,0.0,0.0
2021-03-01,Neutral,Canned Beans,1.46,1.48,-0.020000000000000018,-1.3513513513513526
2021-03-01,Neutral,Pasta,1.47,1.49,-0.020000000000000018,-1.342281879194632
2021-03-01,Neutral,Sugar,11.2,11.24,-0.040000000000000924,-0.3558718861210047
2021-03-01,Neutral,Tortillas,2.8,2.85,-0.050000000000000266,-1.75438596491229
2021-03-01,Neutral,Bananas,3.5999999999999996,3.66,-0.0600000000000005,-1.6393442622950956
2021-03-01,Neutral,Snack Crackers,3.56,3.63,-0.06999999999999984,-1.9283746556473784
2021-03-01,Neutral,Eggs,25.92,26.04,-0.11999999999999744,-0.4608294930875478
2021-03-01,Neutral,Onions,8.61,8.76,-0.15000000000000036,-1.7123287671232919
2021-04-01,Neutral,Bananas,3.7199999999999998,3.5999999999999996,0.1200000000000001,3.3333333333333366
2021-04-01,Neutral,Sugar,11.28,11.2,0.08000000000000007,0.714285714285715
2021-04-01,Neutral,Onions,8.64,8.61,0.030000000000001137,0.34843205574914216
2021-04-01,Neutral,Tortillas,2.82,2.8,0.020000000000000018,0.714285714285715
2021-04-01,Neutral,White Rice,3.96,3.94,0.020000000000000018,0.5076142131979701
2021-04-01,Neutral,Pasta,1.48,1.47,0.010000000000000009,0.680272108843538
2021-04-01,Neutral,Canned Beans,1.46,1.46,0.0,0.0
2021-04-01,Neutral,Snack Crackers,3.55,3.56,-0.010000000000000231,-0.2808988764045009
2021-04-01,Neutral,Tomato Sauce,1.16,1.18,-0.020000000000000018,-1.6949152542372898
2021-04-01,Neutral,Canned Corn,1.23,1.25,-0.020000000000000018,-1.6000000000000014
2021-04-01,Neutral,Flour,10.9,10.95,-0.049999999999998934,-0.4566210045662003
2021-04-01,Neutral,Milk,3.05,3.17,-0.1200000000000001,-3.78548895899054
2021-04-01,Neutral,Butter,31.04,31.2,-0.16000000000000014,-0.5128205128205132
2021-04-01,Neutral,Potatoes,24.15,24.35,-0.20000000000000284,-0.821355236139642
2021-04-01,Neutral,Eggs,25.56,25.92,-0.360000000000003,-1.3888888888889002
2021-05-01,Neutral,Butter,31.84,31.04,0.8000000000000007,2.5773195876288684
2021-05-01,Neutral,Potatoes,24.45,24.15,0.3000000000000007,1.2422360248447235
2021-05-01,Neutral,Eggs,25.68,25.56,0.120000000000001,0.46948356807512126
2021-05-01,Neutral,Milk,3.1,3.05,0.050000000000000266,1.6393442622950907
2021-05-01,Neutral,Tortillas,2.84,2.82,0.020000000000000018,0.7092198581560291
2021-05-01,Neutral,Tomato Sauce,1.17,1.16,0.010000000000000009,0.8620689655172422
2021-05-01,Neutral,Pasta,1.49,1.48,0.010000000000000009,0.6756756756756763
2021-05-01,Neutral,Canned Beans,1.46,1.46,0.0,0.0
2021-05-01,Neutral,White Rice,3.96,3.96,0.0,0.0
2021-05-01,Neutral,Snack Crackers,3.55,3.55,0.0,0.0
2021-05-01,Neutral,Canned Corn,1.22,1.23,-0.010000000000000009,-0.8130081300813016
2021-05-01,Neutral,Onions,8.61,8.64,-0.030000000000001137,-0.34722222222223537
2021-05-01,Neutral,Sugar,11.24,11.28,-0.03999999999999915,-0.35460992907800665
2021-05-01,Neutral,Flour,10.85,10.9,-0.05000000000000071,-0.45871559633028175
2021-05-01,Neutral,Bananas,3.66,3.7199999999999998,-0.05999999999999961,-1.612903225806441
2021-06-01,Neutral,Potatoes,24.55,24.45,0.10000000000000142,0.4089979550102308
2021-06-01,Neutral,Snack Crackers,3.61,3.55,0.06000000000000005,1.690140845070424
2021-06-01,Neutral,Flour,10.9,10.85,0.05000000000000071,0.4608294930875642
2021-06-01,Neutral,Onions,8.64,8.61,0.030000000000001137,0.34843205574914216
2021-06-01,Neutral,Canned Corn,1.25,1.22,0.030000000000000027,2.4590163934426252
2021-06-01,Neutral,Pasta,1.5,1.49,0.010000000000000009,0.671140939597316
2021-06-01,Neutral,Tortillas,2.84,2.84,0.0,0.0
2021-06-01,Neutral,Milk,3.1,3.1,0.0,0.0
2021-06-01,Neutral,Bananas,3.66,3.66,0.0,0.0
2021-06-01,Neutral,Tomato Sauce,1.16,1.17,-0.010000000000000009,-0.8547008547008554
2021-06-01,Neutral,Canned Beans,1.45,1.46,-0.010000000000000009,-0.6849315068493157
2021-06-01,Neutral,White Rice,3.9,3.96,-0.06000000000000005,-1.5151515151515165
2021-06-01,Neutral,Eggs,25.56,25.68,-0.120000000000001,-0.4672897196261721
2021-06-01,Neutral,Sugar,11.08,11.24,-0.16000000000000014,-1.4234875444839872
2021-06-01,Neutral,Butter,30.96,31.84,-0.879999999999999,-2.763819095477384
2021-07-01,Neutral,Butter,31.28,30.96,0.3200000000000003,1.0335917312661507
2021-07-01,Neutral,Sugar,11.16,11.08,0.08000000000000007,0.7220216606498201
2021-07-01,Neutral,Milk,3.18,3.1,0.08000000000000007,2.5806451612903247
2021-07-01,Neutral,Tortillas,2.9,2.84,0.06000000000000005,2.1126760563380302
2021-07-01,Neutral,Canned Beans,1.49,1.45,0.040000000000000036,2.758620689655175
2021-07-01,Neutral,White Rice,3.92,3.9,0.020000000000000018,0.5128205128205132
2021-07-01,Neutral,Tomato Sauce,1.16,1.16,0.0,0.0
2021-07-01,Neutral,Onions,8.64,8.64,0.0,0.0
2021-07-01,Neutral,Eggs,25.56,25.56,0.0,0.0
2021-07-01,Neutral,Flour,10.9,10.9,0.0,0.0
2021-07-01,Neutral,Bananas,3.66,3.66,0.0,0.0
2021-07-01,Neutral,Pasta,1.48,1.5,-0.020000000000000018,-1.3333333333333344
2021-07-01,Neutral,Canned Corn,1.22,1.25,-0.030000000000000027,-2.400000000000002
2021-07-01,Neutral,Snack Crackers,3.52,3.61,-0.08999999999999986,-2.4930747922437635
2021-07-01,Neutral,Potatoes,24.4,24.55,-0.15000000000000213,-0.6109979633401309
2021-08-01,Neutral,Eggs,26.28,25.56,0.7200000000000024,2.816901408450714
2021-08-01,Neutral,Butter,31.52,31.28,0.23999999999999844,0.7672634271099694
2021-08-01,Neutral,Flour,11.05,10.9,0.15000000000000036,1.376146788990829
2021-08-01,Neutral,Canned Corn,1.26,1.22,0.040000000000000036,3.2786885245901667
2021-08-01,Neutral,Snack Crackers,3.55,3.52,0.029999999999999805,0.8522727272727216
2021-08-01,Neutral,White Rice,3.94,3.92,0.020000000000000018,0.5102040816326535
2021-08-01,Neutral,Pasta,1.5,1.48,0.020000000000000018,1.3513513513513526
2021-08-01,Neutral,Bananas,3.66,3.66,0.0,0.0
2021-08-01,Neutral,Tomato Sauce,1.15,1.16,-0.010000000000000009,-0.8620689655172422
2021-08-01,Neutral,Potatoes,24.35,24.4,-0.04999999999999716,-0.2049180327868736
2021-08-01,Neutral,Milk,3.12,3.18,-0.06000000000000005,-1.8867924528301903
2021-08-01,Neutral,Tortillas,2.83,2.9,-0.06999999999999984,-2.4137931034482705
2021-08-01,Neutral,Canned Beans,1.42,1.49,-0.07000000000000006,-4.697986577181212
2021-08-01,Neutral,Sugar,11.08,11.16,-0.08000000000000007,-0.7168458781362014
2021-08-01,Neutral,Onions,8.52,8.64,-0.120000000000001,-1.3888888888889002
2021-09-01,Neutral,Potatoes,25.150000000000002,24.35,0.8000000000000007,3.2854209445585245
2021-09-01,Neutral,Onions,8.64,8.52,0.120000000000001,1.408450704225364
2021-09-01,Neutral,Sugar,11.16,11.08,0.08000000000000007,0.7220216606498201
2021-09-01,Neutral,Bananas,3.7199999999999998,3.66,0.05999999999999961,1.6393442622950714
2021-09-01,Neutral,Flour,11.100000000000001,11.05,0.05000000000000071,0.4524886877828118
2021-09-01,Neutral,Canned Beans,1.47,1.42,0.050000000000000044,3.521126760563384
2021-09-01,Neutral,Tortillas,2.85,2.83,0.020000000000000018,0.7067137809187285
2021-09-01,Neutral,Tomato Sauce,1.15,1.15,0.0,0.0
2021-09-01,Neutral,Pasta,1.5,1.5,0.0,0.0
2021-09-01,Neutral,Snack Crackers,3.54,3.55,-0.009999999999999787,-0.28169014084506444
2021-09-01,Neutral,Milk,3.1,3.12,-0.020000000000000018,-0.6410256410256416
2021-09-01,Neutral,Canned Corn,1.23,1.26,-0.030000000000000027,-2.3809523809523827
2021-09-01,Neutral,White Rice,3.9,3.94,-0.040000000000000036,-1.0152284263959401
2021-09-01,Neutral,Butter,31.44,31.52,-0.0799999999999983,-0.25380710659897937
2021-09-01,Neutral,Eggs,25.92,26.28,-0.35999999999999943,-1.369863013698628
2021-10-01,Neutral,Eggs,26.400000000000002,25.92,0.4800000000000004,1.8518518518518534
2021-10-01,Neutral,Butter,31.6,31.44,0.16000000000000014,0.5089058524173032
2021-10-01,Neutral,White Rice,3.94,3.9,0.040000000000000036,1.0256410256410264
2021-10-01,Neutral,Sugar,11.2,11.16,0.03999999999999915,0.35842293906809275
2021-10-01,Neutral,Snack Crackers,3.57,3.54,0.029999999999999805,0.8474576271186385
2021-10-01,Neutral,Canned Corn,1.25,1.23,0.020000000000000018,1.6260162601626031
2021-10-01,Neutral,Canned Beans,1.48,1.47,0.010000000000000009,0.680272108843538
2021-10-01,Neutral,Tomato Sauce,1.15,1.15,0.0,0.0
2021-10-01,Neutral,Pasta,1.47,1.5,-0.030000000000000027,-2.0000000000000018
2021-10-01,Neutral,Tortillas,2.82,2.85,-0.03000000000000025,-1.052631578947377
2021-10-01,Neutral,Milk,3.06,3.1,-0.040000000000000036,-1.2903225806451624
2021-10-01,Neutral,Flour,11.05,11.100000000000001,-0.05000000000000071,-0.4504504504504568
2021-10-01,Neutral,Bananas,3.66,3.7199999999999998,-0.05999999999999961,-1.612903225806441
2021-10-01,Neutral,Onions,8.55,8.64,-0.08999999999999986,-1.041666666666665
2021-10-01,Neutral,Potatoes,24.75,25.150000000000002,-0.40000000000000213,-1.5904572564612411
